source_run,source_path,run_state,agent_a_type,agent_b_model,agent_b_llm_size,tts_engines,asr_engines,planned_condition_count,observed_condition_count,completed_condition_count,interrupted_condition_count,not_started_condition_count,known_outcome_count,successful_condition_count,task_success_rate_completed,finalized_artifacts_available,interpretation
20260712_020019_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020019_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020110_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020110_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020111_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020111_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020118_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020118_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020140_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020140_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020232_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020232_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020233_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020233_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020239_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020239_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020303_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020303_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,faster_whisper,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020359_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020359_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020359_b-n0001_02,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020359_b-n0001_02,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020403_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020403_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020424_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020424_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020524_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020524_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020545_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020545_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020645_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020645_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020706_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020706_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020807_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020807_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020828_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020828_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020930_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020930_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_020948_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_020948_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_021053_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_021053_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_021109_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_021109_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_021215_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_021215_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_021230_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_021230_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_021339_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_021339_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_021350_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_021350_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_021500_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_021500_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_021512_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_021512_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_021630_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_021630_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_021634_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_021634_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_021755_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_021755_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_021755_b-n0001_02,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_021755_b-n0001_02,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_021916_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/02-medium-qwen2.5-1.5b/userlm/20260712_021916_b-n0001,finalized,userlm,Qwen2.5-1.5B-Instruct,medium,piper,vosk,1,0,0,1,0,0,0,,True,canonical finalized result
20260712_011934_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_011934_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012054_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012054_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012105_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012105_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012140_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012140_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012208_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012208_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012219_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012219_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012254_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012254_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012325_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012325_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012336_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012336_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,faster_whisper,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012414_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012414_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012442_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012442_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,faster_whisper,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012450_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012450_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,faster_whisper,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012533_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012533_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012557_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012557_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,faster_whisper,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012605_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012605_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012650_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012650_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012711_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012711_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012720_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012720_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012809_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012809_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012825_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012825_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012833_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012833_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,faster_whisper,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012926_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012926_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012936_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012936_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_012946_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_012946_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,faster_whisper,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013044_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013044_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013047_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013047_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013100_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013100_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013156_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013156_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013159_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013159_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013215_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013215_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013311_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013311_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013315_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013315_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013329_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013329_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,faster_whisper,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013425_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013425_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013428_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013428_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013442_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013442_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,faster_whisper,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013536_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013536_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013541_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013541_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013556_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013556_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013650_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013650_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013655_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013655_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013711_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013711_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013803_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013803_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013809_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013809_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013825_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013825_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013919_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013919_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013923_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013923_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_013940_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_013940_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014036_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014036_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014037_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014037_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
20260712_014057_b-n0001,/beegfs/home/users/g/generalgroovy/experiments/CoopNavigationSDS/results/agent_b/userlm_transformers/03-large-mistral-7b/userlm/20260712_014057_b-n0001,preflight_only,userlm,Mistral-7B-Instruct-v0.3,large,piper,vosk,1,0,0,0,1,0,0,,False,configuration was expanded; no condition runtime evidence was found
