agent_a_type,agent_b_model,agent_b_llm_size,scenario_key,persona_key,speech_pattern_key,run_type,tts_engine,asr_engine,planned_conditions,observed_conditions,completed_conditions,interrupted_conditions,not_started_conditions,task_success_rate,route_validity_rate,destination_reached_rate,mean_duration_gap_min,mean_turn_count,mean_runtime_sec,mean_constraints_satisfied,mean_constraints_total,evidence_source
tinyllama,Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,risk_averse_novice,severe_channel,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,risk_averse_novice,clean,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,11.0,185.26,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,risk_averse_novice,mostly_clean,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,9.0,178.37,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
tinyllama,Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,risk_averse_novice,hesitant,text_only,piper,vosk,1,1,1,0,0,1.0,1.0,1.0,0.0,9.0,181.57,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,risk_averse_novice,mostly_clean,text_only,piper,vosk,2,2,1,1,0,1.0,1.0,1.0,0.0,9.0,327.19,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,risk_averse_novice,hesitant,text_only,piper,vosk,2,2,1,1,0,1.0,1.0,1.0,0.0,9.0,326.65,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,risk_averse_novice,clean,text_only,piper,vosk,2,2,1,1,0,1.0,1.0,1.0,0.0,11.0,330.26,3.0,3.0,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-0.5B-Instruct,small,morning_peak_cross_city,risk_averse_novice,severe_channel,text_only,piper,faster_whisper,2,2,0,2,0,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-0.5B-Instruct,small,multi_destination_errands,accessibility_rider,clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-0.5B-Instruct,small,multi_destination_errands,crowd_averse_rider,mostly_clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-0.5B-Instruct,small,multi_destination_errands,delay_sensitive_traveler,hesitant,text_only,piper,faster_whisper,2,2,2,0,0,0.0,1.0,0.0,17.0,13.5,76.73,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-0.5B-Instruct,small,multi_destination_errands,focused_commuter,clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-0.5B-Instruct,small,multi_destination_errands,multi_stop_errand_runner,clean,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-0.5B-Instruct,small,multi_destination_errands,risk_averse_novice,severe_channel,text_only,piper,faster_whisper,1,0,0,0,1,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,small,airport_connection,delay_sensitive_traveler,clean,audio_variant,piper,faster_whisper,3,0,0,0,3,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,small,airport_connection,delay_sensitive_traveler,hesitant,audio_variant,piper,faster_whisper,3,0,0,0,3,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
userlm,Qwen2.5-1.5B-Instruct,small,airport_connection,delay_sensitive_traveler,noisy_station,audio_variant,piper,faster_whisper,3,0,0,0,3,,,,,,,,,task_outcome_comparison.csv grouped without changing source results
