source_run,condition_id,model_comparison_condition_key,condition_state,agent_a_type,agent_b_model,agent_b_llm_size,tts_engine,asr_engine,run_type,scenario_key,persona_key,speech_pattern_key,agent_a_audio_persona,agent_b_audio_persona,phase_order,phase,observation_count,total_processing_sec,mean_processing_sec,maximum_processing_sec,pipeline_success_rate,error_count,misinterpreted_token_count,correction_count,valid_route_parse_rate,candidate_count,evidence_source
20260711_004234_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-b6562cf3d4-A,MC-51476e551ae5,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,hesitant,degraded_caller,degraded_operator,3,automatic_speech_recognition,17,28.170697999999998,1.657099882352941,2.951156,1.0,0,42,8,,,runtime event telemetry; no retrospective substitution
20260711_004234_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-b6562cf3d4-A,MC-51476e551ae5,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,hesitant,degraded_caller,degraded_operator,4,natural_language_understanding,8,0.013566,0.00169575,0.005307,,,,,0.6666666666666666,,runtime event telemetry; no retrospective substitution
20260711_004234_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-b6562cf3d4-A,MC-51476e551ae5,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,hesitant,degraded_caller,degraded_operator,5,dialogue_management,8,0.021243,0.002655375,0.007244,,,,,,4,runtime event telemetry; no retrospective substitution
20260711_004234_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-TL1-DEFAU-SML-I0-b6562cf3d4-A,MC-51476e551ae5,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,hesitant,degraded_caller,degraded_operator,6,speech_pipeline,17,115.822386,6.813081529411765,14.871796,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_004736_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-7891cd87dd-A,MC-a453f93c548f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,risk_averse_novice,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,19,457.927983,24.101472789473682,73.968581,,,,,,,runtime event telemetry; no retrospective substitution
20260711_004736_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-7891cd87dd-A,MC-a453f93c548f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,risk_averse_novice,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,19,42.157467,2.2188140526315787,8.446526,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_004736_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-7891cd87dd-A,MC-a453f93c548f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,risk_averse_novice,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,19,28.118873,1.4799406842105263,2.979357,1.0,0,37,13,,,runtime event telemetry; no retrospective substitution
20260711_004736_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-7891cd87dd-A,MC-a453f93c548f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,risk_averse_novice,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,9,0.027832999999999997,0.003092555555555555,0.010974,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260711_004736_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-7891cd87dd-A,MC-a453f93c548f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,risk_averse_novice,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,9,0.031620999999999996,0.003513444444444444,0.008772,,,,,,5,runtime event telemetry; no retrospective substitution
20260711_004736_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-7891cd87dd-A,MC-a453f93c548f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,risk_averse_novice,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,19,70.289456,3.699445052631579,11.428254,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_005005_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,MC-189ee924f090,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,9,442.988183,49.22090922222222,78.566438,,,,,,,runtime event telemetry; no retrospective substitution
20260711_005005_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,MC-189ee924f090,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,9,14.999458,1.6666064444444446,2.610019,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_005005_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,MC-189ee924f090,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,9,0.4203,0.0467,0.067981,1.0,0,0,1,,,runtime event telemetry; no retrospective substitution
20260711_005005_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,MC-189ee924f090,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,4,0.01653,0.0041325,0.009215,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260711_005005_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,MC-189ee924f090,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,4,0.031391,0.00784775,0.010408,,,,,,4,runtime event telemetry; no retrospective substitution
20260711_005005_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-T,MC-189ee924f090,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,9,15.426449999999999,1.7140499999999999,2.656611,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_005135_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-T,MC-843141292ebb,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,midday_transfer,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,13,387.949183,29.842244846153847,65.495884,,,,,,,runtime event telemetry; no retrospective substitution
20260711_005135_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-T,MC-843141292ebb,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,midday_transfer,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,13,16.616897,1.2782228461538463,1.898115,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_005135_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-T,MC-843141292ebb,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,midday_transfer,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,13,0.564248,0.0434036923076923,0.080432,1.0,0,0,1,,,runtime event telemetry; no retrospective substitution
20260711_005135_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-T,MC-843141292ebb,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,midday_transfer,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,6,0.029264000000000002,0.004877333333333333,0.012355,,,,,0.5,,runtime event telemetry; no retrospective substitution
20260711_005135_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-T,MC-843141292ebb,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,midday_transfer,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,6,0.012756,0.002126,0.005655,,,,,,3,runtime event telemetry; no retrospective substitution
20260711_005135_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-T,MC-843141292ebb,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,midday_transfer,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,13,17.188647,1.3222036153846153,1.958926,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_005605_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-T,MC-f675eef61f7f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,1,natural_language_generation,11,455.03833000000003,41.367120909090914,87.244336,,,,,,,runtime event telemetry; no retrospective substitution
20260711_005605_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-T,MC-f675eef61f7f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,2,text_to_speech,11,13.856057,1.2596415454545455,1.680456,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_005605_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-T,MC-f675eef61f7f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,3,automatic_speech_recognition,11,0.084858,0.007714363636363636,0.012448,1.0,0,3,0,,,runtime event telemetry; no retrospective substitution
20260711_005605_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-T,MC-f675eef61f7f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,4,natural_language_understanding,5,0.053312,0.010662399999999999,0.019393,,,,,0.8,,runtime event telemetry; no retrospective substitution
20260711_005605_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-T,MC-f675eef61f7f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,5,dialogue_management,5,0.024821,0.0049642,0.009838,,,,,,4,runtime event telemetry; no retrospective substitution
20260711_005605_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-T,MC-f675eef61f7f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,6,speech_pipeline,11,13.948573999999999,1.2680521818181818,1.686216,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_010106_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,MC-f13f6ad0289a,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,20,465.230616,23.2615308,74.147426,,,,,,,runtime event telemetry; no retrospective substitution
20260711_010106_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,MC-f13f6ad0289a,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,20,43.679356,2.1839678,6.923591,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_010106_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,MC-f13f6ad0289a,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,20,30.565974,1.5282987000000001,3.147885,1.0,0,34,11,,,runtime event telemetry; no retrospective substitution
20260711_010106_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,MC-f13f6ad0289a,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,10,0.019007,0.0019007,0.00864,,,,,0.5714285714285714,,runtime event telemetry; no retrospective substitution
20260711_010106_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,MC-f13f6ad0289a,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,10,0.023247,0.0023247,0.008547,,,,,,4,runtime event telemetry; no retrospective substitution
20260711_010106_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-bdf137f375-A,MC-f13f6ad0289a,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,20,74.259018,3.7129509,10.073747,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_010107_b-n0001,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-T,MC-b8e5bf22365f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,1,natural_language_generation,9,437.608707,48.62318966666666,80.208183,,,,,,,runtime event telemetry; no retrospective substitution
20260711_010107_b-n0001,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-T,MC-b8e5bf22365f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,2,text_to_speech,9,12.275364,1.3639293333333333,1.955628,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_010107_b-n0001,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-T,MC-b8e5bf22365f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,3,automatic_speech_recognition,9,0.373169,0.04146322222222222,0.055268,1.0,0,0,0,,,runtime event telemetry; no retrospective substitution
20260711_010107_b-n0001,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-T,MC-b8e5bf22365f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,4,natural_language_understanding,4,0.016781,0.00419525,0.008256,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260711_010107_b-n0001,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-T,MC-b8e5bf22365f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,5,dialogue_management,4,0.036948999999999996,0.009237249999999999,0.011713,,,,,,4,runtime event telemetry; no retrospective substitution
20260711_010107_b-n0001,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-T,MC-b8e5bf22365f,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,6,speech_pipeline,9,12.655478,1.4061642222222224,2.001958,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_010136_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-A,MC-8b84c4863a59,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,midday_transfer,focused_commuter,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,20,288.278517,14.413925850000002,57.415744,,,,,,,runtime event telemetry; no retrospective substitution
20260711_010136_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-A,MC-8b84c4863a59,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,midday_transfer,focused_commuter,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,20,38.148478,1.9074239,6.364312,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_010136_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-A,MC-8b84c4863a59,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,midday_transfer,focused_commuter,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,20,24.301893,1.21509465,2.165584,1.0,0,30,10,,,runtime event telemetry; no retrospective substitution
20260711_010136_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-A,MC-8b84c4863a59,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,midday_transfer,focused_commuter,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,10,0.018702,0.0018702,0.007422,,,,,0.42857142857142855,,runtime event telemetry; no retrospective substitution
20260711_010136_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-A,MC-8b84c4863a59,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,midday_transfer,focused_commuter,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,10,0.018099,0.0018099000000000001,0.006547,,,,,,3,runtime event telemetry; no retrospective substitution
20260711_010136_b-n0001,C-MT-FC-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1e945ee180-A,MC-8b84c4863a59,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,midday_transfer,focused_commuter,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,20,62.463081,3.12315405,8.532323,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_010706_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-A,MC-b8e6749b0148,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,1,natural_language_generation,5,0.04752,0.009504,0.027607,,,,,,,runtime event telemetry; no retrospective substitution
20260711_010706_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-A,MC-b8e6749b0148,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,2,text_to_speech,5,14.078182,2.8156364,7.265474,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_010706_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-A,MC-b8e6749b0148,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,3,automatic_speech_recognition,5,11.927552,2.3855104000000003,4.481182,1.0,0,15,0,,,runtime event telemetry; no retrospective substitution
20260711_010706_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-A,MC-b8e6749b0148,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,4,natural_language_understanding,2,0.0010140000000000001,0.0005070000000000001,0.000513,,,,,0.0,,runtime event telemetry; no retrospective substitution
20260711_010706_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-A,MC-b8e6749b0148,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,5,dialogue_management,2,0.000291,0.0001455,0.000157,,,,,,0,runtime event telemetry; no retrospective substitution
20260711_010706_b-n0001,C-MPCC-FC-SC-PIP-VOS-TL1-DEFAU-SML-I0-30f07579fe-A,MC-b8e6749b0148,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,focused_commuter,severe_channel,barely_understandable_caller,barely_understandable_operator,6,speech_pipeline,5,39.478163,7.895632600000001,15.740712,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_011036_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-T,MC-ac301a92b2d5,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,crowd_averse_rider,clean,high_clarity_caller,high_clarity_operator,1,natural_language_generation,11,429.960436,39.087312363636364,81.001917,,,,,,,runtime event telemetry; no retrospective substitution
20260711_011036_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-T,MC-ac301a92b2d5,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,crowd_averse_rider,clean,high_clarity_caller,high_clarity_operator,2,text_to_speech,11,15.563173,1.4148339090909092,2.403039,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_011036_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-T,MC-ac301a92b2d5,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,crowd_averse_rider,clean,high_clarity_caller,high_clarity_operator,3,automatic_speech_recognition,11,0.41011200000000003,0.037282909090909096,0.06162,1.0,0,0,5,,,runtime event telemetry; no retrospective substitution
20260711_011036_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-T,MC-ac301a92b2d5,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,crowd_averse_rider,clean,high_clarity_caller,high_clarity_operator,4,natural_language_understanding,5,0.015911,0.0031822000000000005,0.006793,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260711_011036_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-T,MC-ac301a92b2d5,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,crowd_averse_rider,clean,high_clarity_caller,high_clarity_operator,5,dialogue_management,5,0.037147,0.0074294,0.012812,,,,,,4,runtime event telemetry; no retrospective substitution
20260711_011036_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-TL1-DEFAU-SML-I0-1fd0ba57ea-T,MC-ac301a92b2d5,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,text_only,morning_peak_cross_city,crowd_averse_rider,clean,high_clarity_caller,high_clarity_operator,6,speech_pipeline,11,15.980116,1.4527378181818182,2.449875,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_011136_b-n0001_02,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-A,MC-138af2c70782,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,1,natural_language_generation,20,469.59727499999997,23.47986375,75.419524,,,,,,,runtime event telemetry; no retrospective substitution
20260711_011136_b-n0001_02,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-A,MC-138af2c70782,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,2,text_to_speech,20,48.439635,2.42198175,7.491993,1.0,0,,,,,runtime event telemetry; no retrospective substitution
20260711_011136_b-n0001_02,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-A,MC-138af2c70782,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,3,automatic_speech_recognition,20,30.885066000000002,1.5442533,2.828618,1.0,0,49,10,,,runtime event telemetry; no retrospective substitution
20260711_011136_b-n0001_02,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-A,MC-138af2c70782,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,4,natural_language_understanding,10,0.048832,0.0048832,0.011442,,,,,1.0,,runtime event telemetry; no retrospective substitution
20260711_011136_b-n0001_02,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-A,MC-138af2c70782,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,5,dialogue_management,10,0.05819,0.0058189999999999995,0.012352,,,,,,7,runtime event telemetry; no retrospective substitution
20260711_011136_b-n0001_02,C-MPCC-RAN-MC-PIP-VOS-TL1-DEFAU-SML-I0-6375ad71b6-A,MC-138af2c70782,completed,userlm,TinyLlama-1.1B-Chat-v1.0,small,piper,vosk,audio_variant,morning_peak_cross_city,risk_averse_novice,mostly_clean,neutral_caller,clear_operator,6,speech_pipeline,20,137.067022,6.8533511,13.834312,1.0,0,,,,,runtime event telemetry; no retrospective substitution
